video_path,source_dataset,source_video_id,original_split,label
..\data\raw\rwf2000\train\Train_Fight\cy1gi3ZJb_c_4.avi,RWF-2000,cy1gi3ZJb_c_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\cy1gi3ZJb_c_5.avi,RWF-2000,cy1gi3ZJb_c_5,train,violence
..\data\raw\rwf2000\train\Train_Fight\cy1gi3ZJb_c_6.avi,RWF-2000,cy1gi3ZJb_c_6,train,violence
..\data\raw\rwf2000\train\Train_Fight\dBkszzm-7mw_0.avi,RWF-2000,dBkszzm-7mw_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\DC10fyQgNqo_0.avi,RWF-2000,DC10fyQgNqo_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\DC10fyQgNqo_1.avi,RWF-2000,DC10fyQgNqo_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\DC10fyQgNqo_2.avi,RWF-2000,DC10fyQgNqo_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\DC10fyQgNqo_3.avi,RWF-2000,DC10fyQgNqo_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\dfsafsghg_325.avi,RWF-2000,dfsafsghg_325,train,violence
..\data\raw\rwf2000\train\Train_Fight\dfsafsghg_326.avi,RWF-2000,dfsafsghg_326,train,violence
..\data\raw\rwf2000\train\Train_Fight\dfsafsghg_327.avi,RWF-2000,dfsafsghg_327,train,violence
..\data\raw\rwf2000\train\Train_Fight\dHEI4OkhC64_0.avi,RWF-2000,dHEI4OkhC64_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\DHhyNrXr_0.avi,RWF-2000,DHhyNrXr_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\DHhyNrXr_1.avi,RWF-2000,DHhyNrXr_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\DHhyNrXr_2.avi,RWF-2000,DHhyNrXr_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\DHhyNrXr_5.avi,RWF-2000,DHhyNrXr_5,train,violence
..\data\raw\rwf2000\train\Train_Fight\DIsQwAdR8MI_0.avi,RWF-2000,DIsQwAdR8MI_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\dKqbUbuRxB4_0.avi,RWF-2000,dKqbUbuRxB4_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\dOM7frJMFbc_0.avi,RWF-2000,dOM7frJMFbc_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\dOM7frJMFbc_1.avi,RWF-2000,dOM7frJMFbc_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\dOM7frJMFbc_2.avi,RWF-2000,dOM7frJMFbc_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\dP20avzQAf8_0.avi,RWF-2000,dP20avzQAf8_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\dP20avzQAf8_1.avi,RWF-2000,dP20avzQAf8_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\dt8YUGoOSgQ_0.avi,RWF-2000,dt8YUGoOSgQ_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\dt8YUGoOSgQ_1.avi,RWF-2000,dt8YUGoOSgQ_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\DTq6Gu30-uA_0.avi,RWF-2000,DTq6Gu30-uA_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\DTq6Gu30-uA_1.avi,RWF-2000,DTq6Gu30-uA_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\DTq6Gu30-uA_2.avi,RWF-2000,DTq6Gu30-uA_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\DTq6Gu30-uA_3.avi,RWF-2000,DTq6Gu30-uA_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\DTq6Gu30-uA_4.avi,RWF-2000,DTq6Gu30-uA_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\DTq6Gu30-uA_5.avi,RWF-2000,DTq6Gu30-uA_5,train,violence
..\data\raw\rwf2000\train\Train_Fight\DTq6Gu30-uA_6.avi,RWF-2000,DTq6Gu30-uA_6,train,violence
..\data\raw\rwf2000\train\Train_Fight\dxzvtJ4gPC0_0.avi,RWF-2000,dxzvtJ4gPC0_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\dxzvtJ4gPC0_1.avi,RWF-2000,dxzvtJ4gPC0_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\E0Huf4Qi0JE_0.avi,RWF-2000,E0Huf4Qi0JE_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\E0Huf4Qi0JE_1.avi,RWF-2000,E0Huf4Qi0JE_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\E2gqgFNyPL8_0.avi,RWF-2000,E2gqgFNyPL8_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\e4U3gEDEB58_0.avi,RWF-2000,e4U3gEDEB58_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\ECoMcgjR_0.avi,RWF-2000,ECoMcgjR_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\eifiXLWYul8_0.avi,RWF-2000,eifiXLWYul8_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\Ek0jcAoCRw8_0.avi,RWF-2000,Ek0jcAoCRw8_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\Er-sOPbvRVI_0.avi,RWF-2000,Er-sOPbvRVI_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\erwyrhd_337.avi,RWF-2000,erwyrhd_337,train,violence
..\data\raw\rwf2000\train\Train_Fight\erwyrhd_338.avi,RWF-2000,erwyrhd_338,train,violence
..\data\raw\rwf2000\train\Train_Fight\erwyrhd_339.avi,RWF-2000,erwyrhd_339,train,violence
..\data\raw\rwf2000\train\Train_Fight\erwyrhd_340.avi,RWF-2000,erwyrhd_340,train,violence
..\data\raw\rwf2000\train\Train_Fight\EtRfZ2KP_0.avi,RWF-2000,EtRfZ2KP_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\EtRfZ2KP_2.avi,RWF-2000,EtRfZ2KP_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\EtRfZ2KP_3.avi,RWF-2000,EtRfZ2KP_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\EtRfZ2KP_4.avi,RWF-2000,EtRfZ2KP_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\EtRfZ2KP_5.avi,RWF-2000,EtRfZ2KP_5,train,violence
..\data\raw\rwf2000\train\Train_Fight\f50PQz7mXds_0.avi,RWF-2000,f50PQz7mXds_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\f50PQz7mXds_1.avi,RWF-2000,f50PQz7mXds_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\F7W6PQ3V3y8_0.avi,RWF-2000,F7W6PQ3V3y8_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\F7W6PQ3V3y8_1.avi,RWF-2000,F7W6PQ3V3y8_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\F7W6PQ3V3y8_10.avi,RWF-2000,F7W6PQ3V3y8_10,train,violence
..\data\raw\rwf2000\train\Train_Fight\F7W6PQ3V3y8_11.avi,RWF-2000,F7W6PQ3V3y8_11,train,violence
..\data\raw\rwf2000\train\Train_Fight\F7W6PQ3V3y8_2.avi,RWF-2000,F7W6PQ3V3y8_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\F7W6PQ3V3y8_3.avi,RWF-2000,F7W6PQ3V3y8_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\F7W6PQ3V3y8_4.avi,RWF-2000,F7W6PQ3V3y8_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\F7W6PQ3V3y8_5.avi,RWF-2000,F7W6PQ3V3y8_5,train,violence
..\data\raw\rwf2000\train\Train_Fight\F7W6PQ3V3y8_6.avi,RWF-2000,F7W6PQ3V3y8_6,train,violence
..\data\raw\rwf2000\train\Train_Fight\F7W6PQ3V3y8_7.avi,RWF-2000,F7W6PQ3V3y8_7,train,violence
..\data\raw\rwf2000\train\Train_Fight\F7W6PQ3V3y8_8.avi,RWF-2000,F7W6PQ3V3y8_8,train,violence
..\data\raw\rwf2000\train\Train_Fight\F7W6PQ3V3y8_9.avi,RWF-2000,F7W6PQ3V3y8_9,train,violence
..\data\raw\rwf2000\train\Train_Fight\Fc45rUKM_0.avi,RWF-2000,Fc45rUKM_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\Fc45rUKM_1.avi,RWF-2000,Fc45rUKM_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\Fc45rUKM_2.avi,RWF-2000,Fc45rUKM_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\Fc45rUKM_3.avi,RWF-2000,Fc45rUKM_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\Fc45rUKM_4.avi,RWF-2000,Fc45rUKM_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\Fc45rUKM_5.avi,RWF-2000,Fc45rUKM_5,train,violence
..\data\raw\rwf2000\train\Train_Fight\Fc45rUKM_6.avi,RWF-2000,Fc45rUKM_6,train,violence
..\data\raw\rwf2000\train\Train_Fight\fK7CSrQ6OpM_1.avi,RWF-2000,fK7CSrQ6OpM_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\fK7CSrQ6OpM_2.avi,RWF-2000,fK7CSrQ6OpM_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\fK7CSrQ6OpM_4.avi,RWF-2000,fK7CSrQ6OpM_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\fRYqXRRcqCs_0.avi,RWF-2000,fRYqXRRcqCs_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\FSaZ8wiFw8Q_0.avi,RWF-2000,FSaZ8wiFw8Q_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\fSE4L50n_0.avi,RWF-2000,fSE4L50n_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\fsVC-FnnklU_0.avi,RWF-2000,fsVC-FnnklU_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\fsVC-FnnklU_1.avi,RWF-2000,fsVC-FnnklU_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\fwEk96k8g_I_0.avi,RWF-2000,fwEk96k8g_I_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\fwEk96k8g_I_1.avi,RWF-2000,fwEk96k8g_I_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\fwEk96k8g_I_2.avi,RWF-2000,fwEk96k8g_I_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\fwEk96k8g_I_3.avi,RWF-2000,fwEk96k8g_I_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\FZDDNtcaBcw_0.avi,RWF-2000,FZDDNtcaBcw_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\FZDDNtcaBcw_1.avi,RWF-2000,FZDDNtcaBcw_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\FZDDNtcaBcw_2.avi,RWF-2000,FZDDNtcaBcw_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\G3E1YP6agWs_0.avi,RWF-2000,G3E1YP6agWs_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\G3E1YP6agWs_1.avi,RWF-2000,G3E1YP6agWs_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\GafFu4IZtIA_0.avi,RWF-2000,GafFu4IZtIA_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\GafFu4IZtIA_1.avi,RWF-2000,GafFu4IZtIA_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\GafFu4IZtIA_2.avi,RWF-2000,GafFu4IZtIA_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\GafFu4IZtIA_3.avi,RWF-2000,GafFu4IZtIA_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\GafFu4IZtIA_4.avi,RWF-2000,GafFu4IZtIA_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\GafFu4IZtIA_6.avi,RWF-2000,GafFu4IZtIA_6,train,violence
..\data\raw\rwf2000\train\Train_Fight\GafFu4IZtIA_7.avi,RWF-2000,GafFu4IZtIA_7,train,violence
..\data\raw\rwf2000\train\Train_Fight\gHcG_c1i4uE_0.avi,RWF-2000,gHcG_c1i4uE_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\GhZRf4GIw0w_0.avi,RWF-2000,GhZRf4GIw0w_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\gJDvtfRrM7k_0.avi,RWF-2000,gJDvtfRrM7k_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\gJDvtfRrM7k_1.avi,RWF-2000,gJDvtfRrM7k_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\GKsvH_pVNQU_0.avi,RWF-2000,GKsvH_pVNQU_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\GKsvH_pVNQU_1.avi,RWF-2000,GKsvH_pVNQU_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\gnBmOf7v_0.avi,RWF-2000,gnBmOf7v_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\gnBmOf7v_1.avi,RWF-2000,gnBmOf7v_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\gnBmOf7v_2.avi,RWF-2000,gnBmOf7v_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\gNIohJfdvEc_0.avi,RWF-2000,gNIohJfdvEc_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\gNIohJfdvEc_1.avi,RWF-2000,gNIohJfdvEc_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\gNIohJfdvEc_2.avi,RWF-2000,gNIohJfdvEc_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\Gr3ikl6A2bE_1.avi,RWF-2000,Gr3ikl6A2bE_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\Gr3ikl6A2bE_2.avi,RWF-2000,Gr3ikl6A2bE_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\gR4OsEPl894_0.avi,RWF-2000,gR4OsEPl894_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\gR4OsEPl894_2.avi,RWF-2000,gR4OsEPl894_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\GtGAcKxn_0.avi,RWF-2000,GtGAcKxn_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\GuLMP_IOrR0_0.avi,RWF-2000,GuLMP_IOrR0_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\GuLMP_IOrR0_1.avi,RWF-2000,GuLMP_IOrR0_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\H1AzC-GyKto_0.avi,RWF-2000,H1AzC-GyKto_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\H1AzC-GyKto_1.avi,RWF-2000,H1AzC-GyKto_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\hEjHnhy2_0.avi,RWF-2000,hEjHnhy2_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\HgwpC5Xx_0.avi,RWF-2000,HgwpC5Xx_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\HtbVjsRA_0.avi,RWF-2000,HtbVjsRA_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\HtbVjsRA_1.avi,RWF-2000,HtbVjsRA_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\HtbVjsRA_2.avi,RWF-2000,HtbVjsRA_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\HVSv9sgz2ZI_0.avi,RWF-2000,HVSv9sgz2ZI_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\HVSv9sgz2ZI_1.avi,RWF-2000,HVSv9sgz2ZI_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\HVSv9sgz2ZI_2.avi,RWF-2000,HVSv9sgz2ZI_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\HVSv9sgz2ZI_4.avi,RWF-2000,HVSv9sgz2ZI_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\HVSv9sgz2ZI_5.avi,RWF-2000,HVSv9sgz2ZI_5,train,violence
..\data\raw\rwf2000\train\Train_Fight\HW48LUZKOL4_0.avi,RWF-2000,HW48LUZKOL4_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\HW48LUZKOL4_1.avi,RWF-2000,HW48LUZKOL4_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\HW48LUZKOL4_2.avi,RWF-2000,HW48LUZKOL4_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\HW48LUZKOL4_4.avi,RWF-2000,HW48LUZKOL4_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\H_VQJU0Bqpc_1.avi,RWF-2000,H_VQJU0Bqpc_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\H_VQJU0Bqpc_2.avi,RWF-2000,H_VQJU0Bqpc_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\I-x0G5pAan0_0.avi,RWF-2000,I-x0G5pAan0_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\i2sLegg2JPA_0.avi,RWF-2000,i2sLegg2JPA_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\i2sLegg2JPA_1.avi,RWF-2000,i2sLegg2JPA_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\i5xJxtv4gXs_0.avi,RWF-2000,i5xJxtv4gXs_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\i5xJxtv4gXs_1.avi,RWF-2000,i5xJxtv4gXs_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\i5xJxtv4gXs_2.avi,RWF-2000,i5xJxtv4gXs_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\i5xJxtv4gXs_3.avi,RWF-2000,i5xJxtv4gXs_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\i5xJxtv4gXs_4.avi,RWF-2000,i5xJxtv4gXs_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\iHUwZBSx_0.avi,RWF-2000,iHUwZBSx_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\Ile3EVQA_0.avi,RWF-2000,Ile3EVQA_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\Ile3EVQA_1.avi,RWF-2000,Ile3EVQA_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\iP6yS_OroMk_0.avi,RWF-2000,iP6yS_OroMk_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\iquSbj5Wqj0_0.avi,RWF-2000,iquSbj5Wqj0_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\iquSbj5Wqj0_1.avi,RWF-2000,iquSbj5Wqj0_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\jCD7lUJQ7Xc_0.avi,RWF-2000,jCD7lUJQ7Xc_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\jCD7lUJQ7Xc_1.avi,RWF-2000,jCD7lUJQ7Xc_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\jILBnY3lB2Q_0.avi,RWF-2000,jILBnY3lB2Q_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\JJG0bHPur50_0.avi,RWF-2000,JJG0bHPur50_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\JJG0bHPur50_1.avi,RWF-2000,JJG0bHPur50_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\JJG0bHPur50_2.avi,RWF-2000,JJG0bHPur50_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\jmZqmYnH_0.avi,RWF-2000,jmZqmYnH_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\jmZqmYnH_1.avi,RWF-2000,jmZqmYnH_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\JPIeYvRgo6I_0.avi,RWF-2000,JPIeYvRgo6I_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\JPIeYvRgo6I_1.avi,RWF-2000,JPIeYvRgo6I_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\Jq8neqBlL2Y_2.avi,RWF-2000,Jq8neqBlL2Y_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\Jq8neqBlL2Y_3.avi,RWF-2000,Jq8neqBlL2Y_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\Jq8neqBlL2Y_4.avi,RWF-2000,Jq8neqBlL2Y_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\Jq8neqBlL2Y_5.avi,RWF-2000,Jq8neqBlL2Y_5,train,violence
..\data\raw\rwf2000\train\Train_Fight\JRL5Vvql_0.avi,RWF-2000,JRL5Vvql_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\JRL5Vvql_1.avi,RWF-2000,JRL5Vvql_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\Jt4WbOZeT7s_0.avi,RWF-2000,Jt4WbOZeT7s_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\jTbvVbkUaPM_0.avi,RWF-2000,jTbvVbkUaPM_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\jTbvVbkUaPM_4.avi,RWF-2000,jTbvVbkUaPM_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\jTbvVbkUaPM_5.avi,RWF-2000,jTbvVbkUaPM_5,train,violence
..\data\raw\rwf2000\train\Train_Fight\jtzWSah-BZM_0.avi,RWF-2000,jtzWSah-BZM_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\JwTPruSFTjk_0.avi,RWF-2000,JwTPruSFTjk_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\JwTPruSFTjk_1.avi,RWF-2000,JwTPruSFTjk_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\K6WRP2xi_0.avi,RWF-2000,K6WRP2xi_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\K6WRP2xi_1.avi,RWF-2000,K6WRP2xi_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\K6WRP2xi_2.avi,RWF-2000,K6WRP2xi_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\K6WRP2xi_3.avi,RWF-2000,K6WRP2xi_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\kExp3yhspR0_0.avi,RWF-2000,kExp3yhspR0_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\kExp3yhspR0_1.avi,RWF-2000,kExp3yhspR0_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\kExp3yhspR0_2.avi,RWF-2000,kExp3yhspR0_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\kExp3yhspR0_3.avi,RWF-2000,kExp3yhspR0_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\kLHNW0uRutY_0.avi,RWF-2000,kLHNW0uRutY_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\kLHNW0uRutY_1.avi,RWF-2000,kLHNW0uRutY_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\kLHNW0uRutY_2.avi,RWF-2000,kLHNW0uRutY_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\kLHNW0uRutY_3.avi,RWF-2000,kLHNW0uRutY_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\kLHNW0uRutY_4.avi,RWF-2000,kLHNW0uRutY_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\kLHNW0uRutY_5.avi,RWF-2000,kLHNW0uRutY_5,train,violence
..\data\raw\rwf2000\train\Train_Fight\kMI2JME3Aag_0.avi,RWF-2000,kMI2JME3Aag_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\kMI2JME3Aag_1.avi,RWF-2000,kMI2JME3Aag_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\kMI2JME3Aag_2.avi,RWF-2000,kMI2JME3Aag_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\kOp57sQKMPY_0.avi,RWF-2000,kOp57sQKMPY_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\kOp57sQKMPY_1.avi,RWF-2000,kOp57sQKMPY_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\ksdkojifes_416.avi,RWF-2000,ksdkojifes_416,train,violence
..\data\raw\rwf2000\train\Train_Fight\Kx5lWLPZ0Y0_0.avi,RWF-2000,Kx5lWLPZ0Y0_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\Kx5lWLPZ0Y0_1.avi,RWF-2000,Kx5lWLPZ0Y0_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\K_7hT4N2QCE_0.avi,RWF-2000,K_7hT4N2QCE_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\K_7hT4N2QCE_1.avi,RWF-2000,K_7hT4N2QCE_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\K_7hT4N2QCE_2.avi,RWF-2000,K_7hT4N2QCE_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\l4gqDHx9_dI_0.avi,RWF-2000,l4gqDHx9_dI_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\l4gqDHx9_dI_1.avi,RWF-2000,l4gqDHx9_dI_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\l4gqDHx9_dI_2.avi,RWF-2000,l4gqDHx9_dI_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\l4gqDHx9_dI_3.avi,RWF-2000,l4gqDHx9_dI_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\lI17Q0j3_0.avi,RWF-2000,lI17Q0j3_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\lL3FQltu_0.avi,RWF-2000,lL3FQltu_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\LLo_TXIz5-g_0.avi,RWF-2000,LLo_TXIz5-g_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\lmfaDmCCRoY_0.avi,RWF-2000,lmfaDmCCRoY_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\lmfaDmCCRoY_1.avi,RWF-2000,lmfaDmCCRoY_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\lmfaDmCCRoY_2.avi,RWF-2000,lmfaDmCCRoY_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\lmfaDmCCRoY_3.avi,RWF-2000,lmfaDmCCRoY_3,train,violence
..\data\raw\rwf2000\train\Train_Fight\lmfaDmCCRoY_4.avi,RWF-2000,lmfaDmCCRoY_4,train,violence
..\data\raw\rwf2000\train\Train_Fight\lmfaDmCCRoY_5.avi,RWF-2000,lmfaDmCCRoY_5,train,violence
..\data\raw\rwf2000\train\Train_Fight\lmfaDmCCRoY_6.avi,RWF-2000,lmfaDmCCRoY_6,train,violence
..\data\raw\rwf2000\train\Train_Fight\lmfaDmCCRoY_7.avi,RWF-2000,lmfaDmCCRoY_7,train,violence
..\data\raw\rwf2000\train\Train_Fight\lUjx4FXvv34_0.avi,RWF-2000,lUjx4FXvv34_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\lUjx4FXvv34_1.avi,RWF-2000,lUjx4FXvv34_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\mbW7VkAf6Yk_0.avi,RWF-2000,mbW7VkAf6Yk_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\mbW7VkAf6Yk_1.avi,RWF-2000,mbW7VkAf6Yk_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\mbW7VkAf6Yk_2.avi,RWF-2000,mbW7VkAf6Yk_2,train,violence
..\data\raw\rwf2000\train\Train_Fight\Mi4nMB8AHxI_0.avi,RWF-2000,Mi4nMB8AHxI_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\Mi4nMB8AHxI_1.avi,RWF-2000,Mi4nMB8AHxI_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\mRqg-WXiR7Q_0.avi,RWF-2000,mRqg-WXiR7Q_0,train,violence
..\data\raw\rwf2000\train\Train_Fight\mRqg-WXiR7Q_1.avi,RWF-2000,mRqg-WXiR7Q_1,train,violence
..\data\raw\rwf2000\train\Train_Fight\mRqg-WXiR7Q_2.avi,RWF-2000,mRqg-WXiR7Q_2,train,violence
